9.99043e-01	-1.91494e-01
9.96171e-01	-3.82621e-01
9.91391e-01	-5.73015e-01
9.84712e-01	-7.62312e-01
9.76146e-01	-9.50148e-01
9.65710e-01	-1.13616e+00
9.53423e-01	-1.32000e+00
9.39310e-01	-1.50131e+00
9.23398e-01	-1.67975e+00
9.05716e-01	-1.85497e+00
8.86299e-01	-2.02663e+00
8.65185e-01	-2.19441e+00
8.42412e-01	-2.35799e+00
8.18026e-01	-2.51704e+00
7.92072e-01	-2.67128e+00
7.64601e-01	-2.82040e+00
7.35665e-01	-2.96412e+00
7.05319e-01	-3.10215e+00
6.73622e-01	-3.23425e+00
6.40635e-01	-3.36014e+00
6.06420e-01	-3.47961e+00
5.71043e-01	-3.59240e+00
5.34573e-01	-3.69831e+00
4.97078e-01	-3.79714e+00
4.58630e-01	-3.88869e+00
4.19304e-01	-3.97279e+00
3.79175e-01	-4.04928e+00
3.38319e-01	-4.11801e+00
2.96815e-01	-4.17886e+00
2.54742e-01	-4.23169e+00
2.12181e-01	-4.27642e+00
1.69214e-01	-4.31296e+00
1.25922e-01	-4.34123e+00
8.23895e-02	-4.36119e+00
3.86987e-02	-4.37279e+00
-5.06623e-03	-4.37602e+00
-4.88215e-02	-4.37086e+00
-9.24834e-02	-4.35732e+00
-1.35968e-01	-4.33544e+00
-1.79192e-01	-4.30525e+00
-2.22073e-01	-4.26682e+00
-2.64529e-01	-4.22020e+00
-3.06477e-01	-4.16551e+00
-3.47839e-01	-4.10283e+00
-3.88534e-01	-4.03229e+00
-4.28485e-01	-3.95403e+00
-4.67615e-01	-3.86819e+00
-5.05850e-01	-3.77494e+00
-5.43115e-01	-3.67446e+00
-5.79339e-01	-3.56694e+00
-6.14454e-01	-3.45259e+00
-6.48392e-01	-3.33162e+00
-6.81087e-01	-3.20426e+00
-7.12477e-01	-3.07077e+00
-7.42503e-01	-2.93140e+00
-7.71106e-01	-2.78641e+00
-7.98232e-01	-2.63608e+00
-8.23828e-01	-2.48069e+00
-8.47846e-01	-2.32056e+00
-8.70240e-01	-2.15598e+00
-8.90967e-01	-1.98727e+00
-9.09986e-01	-1.81476e+00
-9.27263e-01	-1.63876e+00
-9.42763e-01	-1.45963e+00
-9.56456e-01	-1.27770e+00
-9.68317e-01	-1.09332e+00
-9.78323e-01	-9.06844e-01
-9.86455e-01	-7.18633e-01
-9.92697e-01	-5.29045e-01
-9.97037e-01	-3.38443e-01
-9.99467e-01	-1.47193e-01
-9.99982e-01	4.43398e-02
-9.98581e-01	2.35788e-01
-9.95267e-01	4.26784e-01
-9.90046e-01	6.16963e-01
-9.82928e-01	8.05960e-01
-9.73928e-01	9.93413e-01
-9.63061e-01	1.17896e+00
-9.50349e-01	1.36225e+00
-9.35817e-01	1.54294e+00
-9.19492e-01	1.72066e+00
-9.01405e-01	1.89509e+00
-8.81591e-01	2.06589e+00
-8.60088e-01	2.23273e+00
-8.36937e-01	2.39529e+00
-8.12183e-01	2.55327e+00
-7.85872e-01	2.70635e+00
-7.58056e-01	2.85425e+00
-7.28788e-01	2.99668e+00
-6.98123e-01	3.13337e+00
-6.66121e-01	3.26406e+00
-6.32843e-01	3.38849e+00
-5.98352e-01	3.50643e+00
-5.62715e-01	3.61765e+00
-5.25999e-01	3.72195e+00
-4.88276e-01	3.81911e+00
-4.49618e-01	3.90895e+00
-4.10098e-01	3.99131e+00
-3.69792e-01	4.06602e+00
-3.28778e-01	4.13294e+00
-2.87134e-01	4.19194e+00
-2.44939e-01	4.24291e+00
-2.02276e-01	4.28575e+00
-1.59224e-01	4.32038e+00
-1.15868e-01	4.34674e+00
-7.22898e-02	4.36476e+00
-2.85730e-02	4.37443e+00
1.51987e-02	4.37571e+00
5.89412e-02	4.36861e+00
1.02571e-01	4.35314e+00
1.46004e-01	4.32933e+00
1.89158e-01	4.29723e+00
